subjID,logts,trialname,trialindex,trialstructure,goaldistances,numwalls,walldistances,numbounces,ballstartpos,ballwaitpos,trialtarget,targetswitched,usertarget,responsetime,simtime,score
user_1547675408446,1547676276091,contain_sc1_var_l2_complex_l3,204,"{'Name': 'contain_sc1_var_l2_complex_l3', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[120, 300], [1, 1], 20, [0, 0, 255], 1], 'Walls': [[[30, 110], [130, 130], [0, 0, 0], 1], [[470, 110], [570, 130], [0, 0, 0], 1], [[30, 130], [50, 550], [0, 0, 0], 1], [[50, 530], [570, 550], [0, 0, 0], 1], [[550, 130], [570, 550], [0, 0, 0], 1], [[220, 380], [260, 420], [0, 0, 0], 1], [[400, 200], [440, 240], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[30, 10], [130, 60], 202, [0, 255, 0]], [[250, 80], [350, 130], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 10, 'left': 30, 'bottom': 60, 'right': 130, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 335.92231308069}, {'name': 'green', 'goal': {'top': 80, 'left': 250, 'bottom': 130, 'right': 350, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 266.21772301215}]",7,"[{'walldist': 267.47672875501}, {'walldist': 380.05264725165}, {'walldist': 142.79968491543}, {'walldist': 140}, {'walldist': 357.20031508457}, {'walldist': 27.200315084569}, {'walldist': 255.79673682662}]",5,"{'x': 120, 'y': 300}","{'x': 192.79968491543, 'y': 390}",green,True,green,68,1211,109
user_1547675408446,1547676278635,contain_sc4_var_l1_complex_l3_distractor_LEFT,205,"{'Name': 'contain_sc4_var_l1_complex_l3_distractor_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[400, 500], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[140, 150], [160, 600], [0, 0, 0], 1], [[350, 160], [390, 200], [0, 0, 0], 1], [[530, 390], [570, 430], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[420, 20], [470, 120], 202, [0, 255, 0]], [[260, 20], [310, 120], 201, [255, 0, 0]]]}","[{'name': 'green', 'goal': {'top': 20, 'left': 420, 'bottom': 120, 'right': 470, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 290.52753742115}, {'name': 'red', 'goal': {'top': 20, 'left': 260, 'bottom': 120, 'right': 310, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 340.00919105224}]",3,"[{'walldist': 327.50000000001}, {'walldist': 231.5302356065}, {'walldist': 42.499999999994}]",2,"{'x': 400, 'y': 500}","{'x': 487.50000000001, 'y': 410}",red,False,green,212,650,-10
user_1547675408446,1547676281099,contain_sc2_var_l1_complex_l2_LEFT,206,"{'Name': 'contain_sc2_var_l1_complex_l2_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[500, 490], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[200, 350], [430, 370], [0, 0, 0], 1], [[200, 230], [430, 250], [0, 0, 0], 1], [[430, 350], [450, 600], [0, 0, 0], 1], [[430, 0], [450, 250], [0, 0, 0], 1], [[480, 200], [520, 240], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[130, 460], [180, 560], 201, [255, 0, 0]], [[100, 250], [150, 350], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 460, 'left': 130, 'bottom': 560, 'right': 180, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 397.3557505179}, {'name': 'green', 'goal': {'top': 250, 'left': 100, 'bottom': 350, 'right': 150, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 425.74590258107}]",5,"[{'walldist': 145.91692846254}, {'walldist': 207.10323515566}, {'walldist': 122.79968491541}, {'walldist': 193.85500410184}, {'walldist': 168.48681469826}]",6,"{'x': 500, 'y': 490}","{'x': 572.79968491541, 'y': 400}",green,False,green,244,776,100
user_1547675408446,1547676284923,contain_sc1_var_l1_complex_l3_RIGHT,207,"{'Name': 'contain_sc1_var_l1_complex_l3_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[300, 120], [-175, 175], 20, [0, 0, 255], 1], 'Walls': [[[470, 30], [490, 220], [0, 0, 0], 1], [[470, 380], [490, 570], [0, 0, 0], 1], [[50, 30], [470, 50], [0, 0, 0], 1], [[50, 50], [70, 570], [0, 0, 0], 1], [[50, 550], [470, 570], [0, 0, 0], 1], [[180, 220], [220, 260], [0, 0, 0], 1], [[360, 400], [400, 440], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[540, 30], [590, 130], 202, [0, 255, 0]], [[470, 250], [520, 350], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 30, 'left': 540, 'bottom': 130, 'right': 590, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 333.46671561864}, {'name': 'green', 'goal': {'top': 250, 'left': 470, 'bottom': 350, 'right': 520, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 263.77665940294}]",7,"[{'walldist': 257.50000000001}, {'walldist': 318.35547422302}, {'walldist': 142.79968491543}, {'walldist': 142.49999999999}, {'walldist': 357.20031508457}, {'walldist': 27.200315084569}, {'walldist': 254.33879092884}]",8,"{'x': 300, 'y': 120}","{'x': 212.49999999999, 'y': 192.79968491543}",green,True,green,211,2201,102
user_1547675408446,1547676292299,contain_sc2_var_l1_complex_l4_distractor,208,"{'Name': 'contain_sc2_var_l1_complex_l4_distractor', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[110, 500], [175, 175], 20, [0, 0, 255], 1], 'Walls': [[[230, 200], [250, 430], [0, 0, 0], 1], [[350, 200], [370, 430], [0, 0, 0], 1], [[0, 430], [250, 450], [0, 0, 0], 1], [[350, 430], [600, 450], [0, 0, 0], 1], [[360, 480], [400, 520], [0, 0, 0], 1], [[200, 540], [240, 580], [0, 0, 0], 1], [[500, 550], [540, 590], [0, 0, 0], 1], [[20, 500], [60, 540], [0, 0, 0], 1], [[100, 40], [140, 80], [0, 0, 0], 1], [[400, 100], [440, 140], [0, 0, 0], 1], [[500, 300], [540, 340], [0, 0, 0], 1], [[180, 280], [220, 320], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[40, 130], [140, 180], 202, [0, 255, 0]], [[450, 30], [550, 80], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 130, 'left': 40, 'bottom': 180, 'right': 140, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 393.44356961278}, {'name': 'green', 'goal': {'top': 30, 'left': 450, 'bottom': 80, 'right': 550, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 570.53289077206}]",12,"[{'walldist': 157.94935901086}, {'walldist': 235.68623212216}, {'walldist': 122.79968491541}, {'walldist': 224.13391670009}, {'walldist': 204.4359477371}, {'walldist': 37.499999999998}, {'walldist': 337.5}, {'walldist': 107.62002290722}, {'walldist': 493.31306434427}, {'walldist': 493.68189886087}, {'walldist': 410.00236986719}, {'walldist': 253.40467772583}]",55,"{'x': 110, 'y': 500}","{'x': 162.5, 'y': 572.79968491541}",green,True,red,417,3914,-10
user_1547675408446,1547676295211,contain_sc2_var_l1_complex_l1,209,"{'Name': 'contain_sc2_var_l1_complex_l1', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[110, 500], [1, 1], 20, [0, 0, 255], 1], 'Walls': [[[230, 200], [250, 430], [0, 0, 0], 1], [[350, 200], [370, 430], [0, 0, 0], 1], [[0, 430], [250, 450], [0, 0, 0], 1], [[350, 430], [600, 450], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[40, 130], [140, 180], 201, [255, 0, 0]], [[250, 100], [350, 150], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 130, 'left': 40, 'bottom': 180, 'right': 140, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 394.41385624746}, {'name': 'green', 'goal': {'top': 100, 'left': 250, 'bottom': 150, 'right': 350, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 423.4669880876}]",4,"[{'walldist': 143.91765006418}, {'walldist': 207.15281798709}, {'walldist': 120.19999999998}, {'walldist': 194.17592538725}]",5,"{'x': 110, 'y': 500}","{'x': 197.5, 'y': 570.19999999998}",green,False,green,147,738,105
user_1547675408446,1547676300811,contain_sc4_var_l2_complex_l3_RIGHT,210,"{'Name': 'contain_sc4_var_l2_complex_l3_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[200, 100], [-1, 1], 20, [0, 0, 255], 1], 'Walls': [[[440, 0], [460, 280], [0, 0, 0], 1], [[210, 400], [250, 440], [0, 0, 0], 1], [[30, 170], [70, 210], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[500, 180], [550, 280], 202, [0, 255, 0]], [[440, 480], [490, 580], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 180, 'left': 500, 'bottom': 280, 'right': 550, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 387.5}, {'name': 'green', 'goal': {'top': 480, 'left': 440, 'bottom': 580, 'right': 490, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 437.44285341059}]",3,"[{'walldist': 327.5}, {'walldist': 231.5302356065}, {'walldist': 42.499999999996}]",7,"{'x': 200, 'y': 100}","{'x': 112.5, 'y': 190}",green,True,green,224,3819,101
user_1547675408446,1547676303500,contain_sc1_var_l2_complex_l3_TWICE,211,"{'Name': 'contain_sc1_var_l2_complex_l3_TWICE', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[480, 300], [-1, -1], 20, [0, 0, 255], 1], 'Walls': [[[470, 470], [570, 490], [0, 0, 0], 1], [[30, 470], [130, 490], [0, 0, 0], 1], [[550, 50], [570, 470], [0, 0, 0], 1], [[30, 50], [550, 70], [0, 0, 0], 1], [[30, 50], [50, 470], [0, 0, 0], 1], [[340, 180], [380, 220], [0, 0, 0], 1], [[160, 360], [200, 400], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[470, 540], [570, 590], 202, [0, 255, 0]], [[250, 470], [350, 520], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 540, 'left': 470, 'bottom': 590, 'right': 570, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 335.92231308069}, {'name': 'green', 'goal': {'top': 470, 'left': 250, 'bottom': 520, 'right': 350, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 266.21772301215}]",7,"[{'walldist': 267.47672875501}, {'walldist': 380.05264725165}, {'walldist': 142.79968491543}, {'walldist': 140}, {'walldist': 357.20031508457}, {'walldist': 27.200315084569}, {'walldist': 255.79673682662}]",5,"{'x': 480, 'y': 300}","{'x': 407.20031508457, 'y': 210}",green,True,green,132,1204,106
user_1547675408446,1547676306619,contain_sc1_var_l3_complex_l2_RIGHT,212,"{'Name': 'contain_sc1_var_l3_complex_l2_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[300, 120], [-1, 1], 20, [0, 0, 255], 1], 'Walls': [[[50, 30], [470, 50], [0, 0, 0], 1], [[50, 50], [70, 570], [0, 0, 0], 1], [[50, 550], [470, 570], [0, 0, 0], 1], [[180, 220], [220, 260], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[540, 30], [590, 130], 201, [255, 0, 0]], [[470, 250], [520, 350], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 30, 'left': 540, 'bottom': 130, 'right': 590, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 330.70019292479}, {'name': 'red', 'goal': {'top': 250, 'left': 470, 'bottom': 350, 'right': 520, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 262.62046418796}]",4,"[{'walldist': 138.89690302741}, {'walldist': 144.58676668846}, {'walldist': 361.10309697259}, {'walldist': 31.103096972593}]",6,"{'x': 300, 'y': 120}","{'x': 214.58676668846, 'y': 188.89690302741}",green,True,red,145,1698,-10
user_1547675408446,1547676312027,contain_sc4_var_l1_complex_l3_LEFT,213,"{'Name': 'contain_sc4_var_l1_complex_l3_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[400, 500], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[140, 150], [160, 600], [0, 0, 0], 1], [[350, 160], [390, 200], [0, 0, 0], 1], [[530, 390], [570, 430], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[50, 320], [100, 420], 202, [0, 255, 0]], [[110, 20], [160, 120], 201, [255, 0, 0]]]}","[{'name': 'green', 'goal': {'top': 320, 'left': 50, 'bottom': 420, 'right': 100, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 387.50000000001}, {'name': 'red', 'goal': {'top': 20, 'left': 110, 'bottom': 120, 'right': 160, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 437.44285341059}]",3,"[{'walldist': 327.50000000001}, {'walldist': 231.5302356065}, {'walldist': 42.499999999994}]",7,"{'x': 400, 'y': 500}","{'x': 487.50000000001, 'y': 410}",red,False,red,339,3818,96
user_1547675408446,1547676315291,contain_sc1_var_l1_complex_l4_distractor_TWICE,214,"{'Name': 'contain_sc1_var_l1_complex_l4_distractor_TWICE', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[480, 300], [-1, -1], 20, [0, 0, 255], 1], 'Walls': [[[380, 470], [570, 490], [0, 0, 0], 1], [[30, 470], [220, 490], [0, 0, 0], 1], [[550, 50], [570, 470], [0, 0, 0], 1], [[30, 50], [550, 70], [0, 0, 0], 1], [[30, 50], [50, 470], [0, 0, 0], 1], [[340, 180], [380, 220], [0, 0, 0], 1], [[160, 380], [200, 420], [0, 0, 0], 1], [[160, 100], [200, 140], [0, 0, 0], 1], [[410, 530], [450, 570], [0, 0, 0], 1], [[60, 510], [100, 550], [0, 0, 0], 1], [[430, 360], [470, 400], [0, 0, 0], 1], [[280, 260], [320, 300], [0, 0, 0], 1], [[460, 210], [500, 250], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[470, 540], [570, 590], 201, [255, 0, 0]], [[120, 510], [220, 560], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 540, 'left': 470, 'bottom': 590, 'right': 570, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 335.92231308069}, {'name': 'red', 'goal': {'top': 510, 'left': 120, 'bottom': 560, 'right': 220, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 353.61555108304}]",13,"[{'walldist': 260}, {'walldist': 320.38095756109}, {'walldist': 142.79968491543}, {'walldist': 140}, {'walldist': 357.20031508457}, {'walldist': 27.200315084569}, {'walldist': 268.01487005602}, {'walldist': 218.70521386365}, {'walldist': 320.01224700881}, {'walldist': 429.38564669544}, {'walldist': 151.72285797547}, {'walldist': 100.51813244807}, {'walldist': 52.799684915431}]",5,"{'x': 480, 'y': 300}","{'x': 407.20031508457, 'y': 210}",red,True,red,611,1061,85
user_1547675408446,1547676317883,contain_sc4_var_l2_complex_l2,215,"{'Name': 'contain_sc4_var_l2_complex_l2', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[100, 400], [175, 175], 20, [0, 0, 255], 1], 'Walls': [[[0, 140], [280, 160], [0, 0, 0], 1], [[400, 350], [440, 390], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[180, 50], [280, 100], 201, [255, 0, 0]], [[480, 110], [580, 160], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 50, 'left': 180, 'bottom': 100, 'right': 280, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 387.50000000001}, {'name': 'green', 'goal': {'top': 110, 'left': 480, 'bottom': 160, 'right': 580, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 439.10420175626}]",2,"[{'walldist': 327.50000000001}, {'walldist': 233.80012831476}]",2,"{'x': 100, 'y': 400}","{'x': 187.5, 'y': 487.50000000001}",green,False,green,225,943,101
user_1547675408446,1547676320475,contain_sc4_var_l2_complex_l4_LEFT,216,"{'Name': 'contain_sc4_var_l2_complex_l4_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[400, 500], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[140, 320], [160, 600], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[50, 320], [100, 420], 202, [0, 255, 0]], [[110, 20], [160, 120], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 320, 'left': 50, 'bottom': 420, 'right': 100, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 387.50000000001}, {'name': 'green', 'goal': {'top': 20, 'left': 110, 'bottom': 120, 'right': 160, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 437.44285341059}]",1,[{'walldist': 327.50000000001}],3,"{'x': 400, 'y': 500}","{'x': 487.50000000001, 'y': 410}",red,True,green,101,1262,-10
user_1547675408446,1547676322571,contain_sc4_var_l1_complex_l1_distractor,217,"{'Name': 'contain_sc4_var_l1_complex_l1_distractor', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[100, 400], [1, 1], 20, [0, 0, 255], 1], 'Walls': [[[0, 140], [450, 160], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[480, 420], [580, 470], 201, [255, 0, 0]], [[480, 260], [580, 310], 202, [0, 255, 0]]]}","[{'name': 'green', 'goal': {'top': 420, 'left': 480, 'bottom': 470, 'right': 580, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 293.18296335224}, {'name': 'red', 'goal': {'top': 260, 'left': 480, 'bottom': 310, 'right': 580, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 343.44759425566}]",1,[{'walldist': 330}],1,"{'x': 100, 'y': 400}","{'x': 187.5, 'y': 490}",red,True,green,195,633,-10
user_1547675408446,1547676325899,contain_sc3_var_l2_complex_l1_LEFT,218,"{'Name': 'contain_sc3_var_l2_complex_l1_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[200, 570], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[0, 480], [250, 500], [0, 0, 0], 1], [[230, 250], [250, 500], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[500, 180], [600, 230], 202, [0, 255, 0]], [[200, 80], [250, 180], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 180, 'left': 500, 'bottom': 230, 'right': 600, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 392.43274124364}, {'name': 'green', 'goal': {'top': 80, 'left': 200, 'bottom': 180, 'right': 250, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 381.76623266078}]",2,"[{'walldist': 70.687031342395}, {'walldist': 70.687031342395}]",4,"{'x': 200, 'y': 570}","{'x': 287.50000000001, 'y': 559.92}",red,True,red,1364,654,60
user_1547675408446,1547676330603,contain_sc3_var_l1_complex_l4_distractor_LEFT,219,"{'Name': 'contain_sc3_var_l1_complex_l4_distractor_LEFT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[200, 570], [1, -1], 20, [0, 0, 255], 1], 'Walls': [[[0, 480], [430, 500], [0, 0, 0], 1], [[430, 250], [450, 500], [0, 0, 0], 1], [[490, 380], [530, 420], [0, 0, 0], 1], [[300, 200], [340, 240], [0, 0, 0], 1], [[490, 560], [530, 600], [0, 0, 0], 1], [[350, 360], [390, 400], [0, 0, 0], 1], [[100, 400], [140, 440], [0, 0, 0], 1], [[80, 120], [120, 160], [0, 0, 0], 1], [[450, 40], [490, 80], [0, 0, 0], 1], [[180, 260], [220, 300], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[200, 350], [250, 450], 202, [0, 255, 0]], [[200, 80], [250, 180], 201, [255, 0, 0]]]}","[{'name': 'green', 'goal': {'top': 350, 'left': 200, 'bottom': 450, 'right': 250, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 116.1406750454}, {'name': 'red', 'goal': {'top': 80, 'left': 200, 'bottom': 180, 'right': 250, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 381.76623266078}]",10,"[{'walldist': 59.920000000003}, {'walldist': 154.58543398393}, {'walldist': 246.13788087167}, {'walldist': 320.16410854436}, {'walldist': 202.50001580246}, {'walldist': 171.69931974239}, {'walldist': 190.09749182986}, {'walldist': 433.5807380408}, {'walldist': 506.68477024675}, {'walldist': 268.54172189811}]",18,"{'x': 200, 'y': 570}","{'x': 287.50000000001, 'y': 559.92}",red,False,red,260,2821,100
user_1547675408446,1547676333035,contain_sc3_var_l2_complex_l1_RIGHT,220,"{'Name': 'contain_sc3_var_l2_complex_l1_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[400, 30], [-1, 1], 20, [0, 0, 255], 1], 'Walls': [[[350, 100], [600, 120], [0, 0, 0], 1], [[350, 100], [370, 350], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[0, 370], [100, 420], 202, [0, 255, 0]], [[350, 420], [400, 520], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 370, 'left': 0, 'bottom': 420, 'right': 100, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 392.43274124364}, {'name': 'green', 'goal': {'top': 420, 'left': 350, 'bottom': 520, 'right': 400, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 381.76623266077}]",2,"[{'walldist': 70.687031342393}, {'walldist': 70.687031342393}]",4,"{'x': 400, 'y': 30}","{'x': 312.49999999999, 'y': 40.08}",red,True,red,208,650,102
user_1547675408446,1547676336620,contain_sc3_var_l1_complex_l2_RIGHT,221,"{'Name': 'contain_sc3_var_l1_complex_l2_RIGHT', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[400, 30], [-1, 1], 20, [0, 0, 255], 1], 'Walls': [[[170, 100], [600, 120], [0, 0, 0], 1], [[150, 100], [170, 350], [0, 0, 0], 1], [[70, 180], [110, 220], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[0, 370], [100, 420], 202, [0, 255, 0]], [[350, 420], [400, 520], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 370, 'left': 0, 'bottom': 420, 'right': 100, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 392.43274124364}, {'name': 'green', 'goal': {'top': 420, 'left': 350, 'bottom': 520, 'right': 400, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 381.76623266077}]",3,"[{'walldist': 59.92}, {'walldist': 154.58543398392}, {'walldist': 246.13788087167}]",10,"{'x': 400, 'y': 30}","{'x': 312.49999999999, 'y': 40.08}",red,True,red,307,1494,97
user_1547675408446,1547676339979,contain_sc3_var_l2_complex_l2,222,"{'Name': 'contain_sc3_var_l2_complex_l2', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[30, 200], [1, 1], 20, [0, 0, 255], 1], 'Walls': [[[100, 0], [120, 250], [0, 0, 0], 1], [[100, 230], [350, 250], [0, 0, 0], 1], [[180, 490], [220, 530], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[370, 500], [420, 600], 201, [255, 0, 0]], [[420, 200], [520, 250], 202, [0, 255, 0]]]}","[{'name': 'red', 'goal': {'top': 500, 'left': 370, 'bottom': 600, 'right': 420, 'onret': 201, 'color': 'rgba(255,0,0,255)'}, 'goaldist': 379.78311037803}, {'name': 'green', 'goal': {'top': 200, 'left': 420, 'bottom': 250, 'right': 520, 'onret': 202, 'color': 'rgba(0,255,0,255)'}, 'goaldist': 372.9447237909}]",3,"[{'walldist': 67.824497675134}, {'walldist': 67.824497675134}, {'walldist': 233.87336415304}]",6,"{'x': 30, 'y': 200}","{'x': 49.863117939704, 'y': 295.67773573806}",green,False,green,931,1060,73
user_1547675408446,1547676349243,contain_sc1_var_l1_complex_l3_TWICE,223,"{'Name': 'contain_sc1_var_l1_complex_l3_TWICE', 'Dims': [600, 600], 'ClosedEnds': [1, 3, 2, 4], 'BKColor': [255, 255, 255], 'Ball': [[480, 300], [-1, -1], 20, [0, 0, 255], 1], 'Walls': [[[380, 470], [570, 490], [0, 0, 0], 1], [[30, 470], [220, 490], [0, 0, 0], 1], [[550, 50], [570, 470], [0, 0, 0], 1], [[30, 50], [550, 70], [0, 0, 0], 1], [[30, 50], [50, 470], [0, 0, 0], 1], [[340, 180], [380, 220], [0, 0, 0], 1], [[160, 360], [200, 400], [0, 0, 0], 1]], 'AbnormWalls': [], 'Occluders': [], 'Paddle': None, 'Goals': [[[470, 540], [570, 590], 202, [0, 255, 0]], [[250, 470], [350, 520], 201, [255, 0, 0]]]}","[{'name': 'red', 'goal': {'top': 540, 'left': 470, 'bottom': 590, 'right': 570, 'onret': 201, 'color': 'rgb(255,0,0)'}, 'goaldist': 335.92231308069}, {'name': 'green', 'goal': {'top': 470, 'left': 250, 'bottom': 520, 'right': 350, 'onret': 202, 'color': 'rgb(0,255,0)'}, 'goaldist': 266.21772301215}]",7,"[{'walldist': 260}, {'walldist': 320.38095756109}, {'walldist': 142.79968491543}, {'walldist': 140}, {'walldist': 357.20031508457}, {'walldist': 27.200315084569}, {'walldist': 255.79673682662}]",31,"{'x': 480, 'y': 300}","{'x': 407.20031508457, 'y': 210}",green,True,green,371,6439,95
